timestamp,open,high,low,close,volume
2016-02-24,417.4,427.1,408.1,423.2,768.12050275
2016-02-25,423.9,425.9,416.6,421.8,686.85634131
2016-02-26,422.7,433.0,417.6,433.0,459.17621408
2016-02-27,433.0,435.9,428.5,432.9,605.94218647
2016-02-28,432.4,434.9,421.0,430.7,177.42158981
2016-02-29,430.7,442.0,429.2,438.0,541.43764051
2016-03-01,437.8,439.4,422.7,431.4,1807.94366283
2016-03-02,431.4,432.4,412.0,421.1,1154.735687
2016-03-03,421.7,431.1,417.0,419.6,3659.17016214
2016-03-04,421.3,424.4,405.4,406.6,2406.48335358
2016-03-05,406.6,407.7,388.4,393.1,4395.3263442
2016-03-06,393.1,410.0,387.2,400.6,1593.78665263
2016-03-07,400.6,414.1,397.3,410.0,1289.67885064
2016-03-08,410.4,414.3,407.5,412.0,1244.68058058
2016-03-09,411.9,414.7,406.4,411.9,1564.18525251
2016-03-10,410.5,429.7,409.4,415.8,2574.24253448
2016-03-11,416.5,423.6,415.0,420.3,1521.51143374
2016-03-12,419.1,420.5,406.1,406.6,4134.34586139
2016-03-13,408.6,413.6,406.6,408.3,2155.37911977
2016-03-14,410.3,416.0,407.7,414.4,3095.56505691
2016-03-15,414.5,417.0,412.1,415.1,1782.3582059
2016-03-16,415.2,419.0,412.8,418.1,1401.85408256
2016-03-17,418.1,422.6,416.8,419.8,1841.74962798
2016-03-18,420.9,420.9,405.5,407.9,3024.65987153
2016-03-19,407.9,411.4,405.5,409.5,1850.62017613
2016-03-20,409.9,414.8,409.9,413.6,774.33220838
2016-03-21,413.1,414.3,407.6,412.3,1344.26416368
2016-03-22,412.2,417.8,411.1,417.1,1594.40968893
2016-03-23,417.8,417.9,411.8,416.0,1274.31785846
2016-03-24,415.5,417.7,413.1,415.0,1181.79679426
2016-03-25,415.0,419.7,413.6,415.3,943.39452085
2016-03-26,415.8,418.4,415.2,417.5,973.26637051
2016-03-27,417.5,429.9,415.9,425.0,1292.97249245
2016-03-28,425.0,426.3,421.1,423.0,1114.91619781
2016-03-29,422.5,428.1,405.0,416.7,1234.4149428
2016-03-30,414.8,416.0,409.1,412.4,972.95552504
2016-03-31,412.4,419.9,412.4,416.1,2093.38661103
2016-04-01,416.1,419.0,415.5,417.9,635.23619182
2016-04-02,417.9,423.1,417.9,421.0,524.02184007
2016-04-03,420.6,421.6,418.6,421.4,478.07180983
2016-04-04,421.4,421.6,417.5,420.9,582.49700918
2016-04-05,419.5,424.9,419.5,422.7,898.14699249
2016-04-06,423.0,424.6,421.5,423.5,891.88250026
2016-04-07,423.5,424.3,420.0,422.0,1032.43329461
2016-04-08,422.2,425.9,418.0,418.5,860.5745307
2016-04-09,419.3,420.7,415.0,418.0,805.37632747
2016-04-10,418.0,422.9,416.9,420.8,1653.58408562
2016-04-11,420.6,424.1,420.2,423.5,1240.52548305
2016-04-12,423.0,430.3,423.0,426.7,1155.98638326
2016-04-13,426.6,427.7,422.0,423.5,1159.67234077
2016-04-14,424.1,425.7,422.3,424.5,513.18561871
2016-04-15,426.0,431.0,424.6,429.2,542.41317823
2016-04-16,428.5,434.2,427.9,428.6,782.76846673
2016-04-17,430.1,431.3,425.2,427.5,486.79537146
2016-04-18,426.7,429.7,426.2,427.4,1041.33383008
2016-04-19,427.4,436.2,426.8,436.2,941.28849625
2016-04-20,435.9,444.0,434.2,440.9,1573.49069
2016-04-21,440.9,451.3,440.1,450.1,845.79125422
2016-04-22,449.1,450.0,442.7,447.5,637.17797835
2016-04-23,446.0,450.7,443.2,450.7,688.95051937
2016-04-24,450.7,460.0,445.4,459.5,1119.79093256
2016-04-25,459.5,469.6,452.5,461.8,1051.33292443
2016-04-26,464.3,470.0,462.0,467.4,903.14269131
2016-04-27,466.8,469.1,444.0,444.0,1393.13042465
2016-04-28,445.9,452.0,435.4,450.4,1765.42310661
2016-04-29,450.4,457.5,447.3,457.5,920.13878747
2016-04-30,458.1,458.1,446.4,448.9,1183.06132266
2016-05-01,448.9,454.4,446.8,452.0,285.78040658
2016-05-02,452.3,453.5,440.0,444.5,1356.18527065
2016-05-03,444.5,452.4,442.5,451.7,1137.07751227
2016-05-04,451.5,451.7,444.8,447.8,716.89959339
2016-05-05,447.7,450.0,447.2,448.7,633.43721292
2016-05-06,448.7,462.3,447.1,462.3,1843.92832575
2016-05-07,459.5,462.1,457.9,459.4,260.5345402
2016-05-08,459.0,461.7,455.9,459.1,659.28489475
2016-05-09,458.0,464.9,455.9,461.9,1187.8117603
2016-05-10,461.7,463.4,450.0,452.1,1013.24355492
2016-05-11,452.5,455.0,450.9,453.2,1659.83490013
2016-05-12,453.2,455.9,449.3,455.9,840.4801153
2016-05-13,455.9,457.5,452.6,456.2,1253.70154456
2016-05-14,456.8,458.0,453.7,454.5,956.20465056
2016-05-15,455.4,459.7,454.1,457.6,256.63845203
2016-05-16,457.3,458.0,450.1,453.7,1269.23949153
2016-05-17,453.0,454.9,451.0,453.2,1015.34192489
2016-05-18,452.7,455.8,452.3,452.3,1306.21491352
2016-05-19,453.2,453.8,429.0,429.0,1041.29600952
2016-05-20,429.0,442.6,427.0,435.2,974.52793627
2016-05-21,439.8,440.9,431.0,438.5,574.31595746
2016-05-22,438.5,442.0,433.3,437.4,2794.53719104
2016-05-23,437.5,444.0,435.5,442.9,2836.89887509
2016-05-24,442.9,445.7,441.4,444.5,1404.71292779
2016-05-25,443.0,449.2,443.0,448.3,574.50697326
2016-05-26,448.3,452.4,445.1,452.4,908.69858284
2016-05-27,452.4,477.0,452.4,471.4,1681.49721642
2016-05-28,471.4,545.0,450.5,522.0,5187.82575273
2016-05-29,523.9,549.0,470.0,518.9,2456.09318055
2016-05-30,521.3,540.0,518.9,529.0,925.90751508
2016-05-31,529.0,544.5,510.9,531.1,2509.8800115
2016-06-01,530.8,541.7,485.8,535.5,1990.51260945
2016-06-02,535.2,539.6,531.5,537.1,1739.75951348
2016-06-03,536.9,576.0,536.0,569.0,2673.19577293
2016-06-04,569.3,588.7,562.0,572.4,2358.32573004
2016-06-05,573.1,583.6,568.0,574.0,1174.57824293
2016-06-06,573.3,586.2,573.3,585.0,941.87564742
2016-06-07,584.9,589.9,565.3,578.2,3445.00732821
2016-06-08,578.3,582.1,571.7,581.9,1220.03888631
2016-06-09,581.9,581.9,571.5,575.0,1371.58565316
2016-06-10,576.2,581.8,572.8,579.7,1180.01746352
2016-06-11,580.5,609.4,579.2,609.4,1674.20253251
2016-06-12,608.7,683.0,603.0,667.0,4554.04195703
2016-06-13,670.4,717.7,659.0,703.3,3952.06851993
2016-06-14,703.3,703.9,647.2,685.7,4134.58466429
2016-06-15,683.6,697.5,671.5,696.0,1895.60688763
2016-06-16,696.0,776.7,695.5,763.0,5365.76859725
2016-06-17,766.6,776.0,702.0,749.6,5828.11310036
2016-06-18,750.4,781.1,728.8,758.1,4823.63969579
2016-06-19,758.2,769.9,745.0,765.4,2490.49722151
2016-06-20,765.6,768.8,725.0,735.3,3724.90783527
2016-06-21,733.5,735.0,630.2,667.7,8380.67548276
2016-06-22,666.6,679.8,580.0,601.9,6403.54887563
2016-06-23,599.8,635.0,551.4,627.3,4783.67158637
2016-06-24,628.3,762.2,627.5,672.3,5869.59827958
2016-06-25,672.2,703.3,641.4,673.8,2249.56046411
2016-06-26,673.7,676.2,615.2,630.0,1255.92474926
2016-06-27,629.9,664.0,627.0,663.4,1268.69988772
2016-06-28,663.8,664.8,640.0,649.3,2292.28430761
2016-06-29,647.5,648.3,615.8,643.1,2069.45225032
2016-06-30,638.5,675.0,635.0,671.5,1545.50810178
2016-07-01,672.2,691.2,665.8,674.0,2086.28157924
2016-07-02,674.6,703.9,674.6,702.3,1125.32666667
2016-07-03,703.9,703.9,644.6,655.8,1542.94534557
2016-07-04,656.3,684.7,645.0,680.4,1621.93011571
2016-07-05,678.8,683.0,659.5,669.2,902.87082755
2016-07-06,669.4,681.2,666.0,677.1,867.6005486
2016-07-07,678.8,681.9,610.6,640.4,2885.29164833
2016-07-08,640.4,671.4,634.0,671.4,1651.59263451
2016-07-09,671.9,671.9,622.0,652.0,1908.29595283
2016-07-10,652.0,655.6,642.4,650.0,429.29078674
2016-07-11,652.5,663.3,645.3,650.7,814.15725776
2016-07-12,650.7,675.9,647.1,666.0,923.80026799
2016-07-13,665.4,669.7,655.1,655.1,949.59525128
2016-07-14,654.2,665.9,650.0,662.9,1048.77244491
2016-07-15,661.2,668.9,660.0,665.1,1151.60114268
2016-07-16,665.1,669.1,661.0,665.0,394.8293474
2016-07-17,665.0,685.0,661.5,681.8,933.59536725
2016-07-18,680.3,686.0,667.5,674.7,1266.96038207
2016-07-19,673.9,676.5,666.0,673.0,996.32950445
2016-07-20,672.7,676.1,660.0,666.1,1426.40831879
2016-07-21,667.4,669.4,658.8,665.8,530.58699986
2016-07-22,665.5,668.9,644.5,651.1,1362.46446532
2016-07-23,651.1,660.0,645.9,657.7,712.34529124
2016-07-24,657.7,668.4,651.9,663.3,812.58615966
2016-07-25,661.7,664.6,651.7,651.7,857.46988464
2016-07-26,653.1,659.1,642.5,650.0,1077.42647333
2016-07-27,651.8,663.9,648.0,656.9,1752.72733892
2016-07-28,656.9,661.1,651.6,656.0,806.11327079
2016-07-29,655.9,659.5,651.6,656.8,995.07286448
2016-07-30,656.8,658.1,651.9,656.4,428.03791626
2016-07-31,653.7,655.7,620.0,622.5,1375.02250876
2016-08-01,623.5,627.0,601.0,602.5,2410.71155019
2016-08-02,602.5,611.4,479.0,540.0,7786.68736956
2016-08-03,539.5,572.0,515.2,569.8,4480.80988273
2016-08-04,567.5,588.9,566.1,582.6,2734.7288644
2016-08-05,582.6,584.4,567.4,575.6,933.58276573
2016-08-06,575.6,597.9,569.8,591.7,1052.86443358
2016-08-07,591.7,607.5,570.1,595.0,1294.25181967
2016-08-08,595.5,597.3,585.0,591.8,936.94698507
2016-08-09,591.8,592.0,584.5,586.2,990.77093757
2016-08-10,586.3,603.1,582.0,591.0,1865.64864166
2016-08-11,590.0,599.9,588.0,588.0,1391.92465605
2016-08-12,589.3,592.1,582.5,588.3,945.76278197
2016-08-13,586.6,590.7,583.3,584.8,425.71596275
2016-08-14,583.8,584.5,561.4,570.5,1012.79247139
2016-08-15,570.5,575.0,561.4,566.5,760.21024033
2016-08-16,568.2,587.8,565.3,579.6,1213.87368754
2016-08-17,579.6,581.0,569.5,573.2,660.15345825
2016-08-18,573.6,579.3,570.8,575.5,611.89723521
2016-08-19,572.7,577.9,572.2,572.9,530.60379812
2016-08-20,572.9,584.0,572.0,582.1,471.84445332
2016-08-21,581.3,586.1,577.5,581.5,378.00624679
2016-08-22,581.3,592.1,579.8,584.9,797.86087701
2016-08-23,586.0,588.9,580.1,583.3,748.66611761
2016-08-24,584.8,587.7,579.3,582.1,534.29232962
2016-08-25,580.9,582.2,569.8,576.9,1266.52505797
2016-08-26,577.0,580.5,572.9,579.3,327.0230187
2016-08-27,579.3,579.7,564.2,570.2,598.76117254
2016-08-28,570.1,580.9,568.4,576.0,561.1987868
2016-08-29,578.9,582.0,570.4,575.4,804.92016705
2016-08-30,573.5,581.7,573.4,578.9,722.86156374
2016-08-31,577.2,578.8,569.4,574.2,462.06444418
2016-09-01,574.2,575.0,568.2,572.0,1005.53143731
2016-09-02,572.0,576.5,565.5,575.0,874.12447857
2016-09-03,576.6,605.3,572.1,601.0,1284.6858923
2016-09-04,601.0,616.6,598.2,609.7,886.17681889
2016-09-05,612.2,612.2,602.0,609.8,729.34538701
2016-09-06,609.6,613.9,605.0,612.0,452.01455271
2016-09-07,613.3,617.3,606.3,617.3,1021.47846749
2016-09-08,617.3,635.6,615.0,631.1,920.14723933
2016-09-09,627.0,630.0,621.2,626.1,576.5847536
2016-09-10,625.7,629.2,622.7,624.8,407.69092817
2016-09-11,624.8,634.7,595.1,608.2,804.99401537
2016-09-12,611.2,613.5,607.1,611.1,480.26104269
2016-09-13,611.1,616.9,607.7,615.2,735.57708484
2016-09-14,612.3,616.8,610.7,613.9,608.24508862
2016-09-15,612.5,615.8,609.0,609.9,533.76510802
2016-09-16,612.9,613.0,606.6,607.9,416.68630104
2016-09-17,610.0,610.0,604.5,606.8,325.56070613
2016-09-18,609.9,614.5,607.2,611.9,295.41932061
2016-09-19,612.9,614.5,605.0,609.2,619.15426095
2016-09-20,611.0,612.0,603.8,603.8,828.17900374
2016-09-21,603.1,603.1,592.0,599.6,985.50196343
2016-09-22,598.9,600.7,595.0,595.0,494.58893059
2016-09-23,595.0,604.5,595.0,604.1,507.52146258
2016-09-24,604.1,607.6,601.5,603.9,306.09042732
2016-09-25,601.7,603.8,598.0,599.9,453.32411073
2016-09-26,599.9,608.9,599.0,608.9,707.76185703
2016-09-27,608.9,609.1,600.6,606.5,719.77454014
2016-09-28,606.5,607.5,601.8,604.9,405.09809073
2016-09-29,604.9,609.3,604.2,607.3,494.69180025
2016-09-30,607.3,612.5,604.0,612.5,508.01932995
2016-10-01,612.5,617.2,612.0,614.3,440.3560116
2016-10-02,614.2,615.9,607.1,611.8,320.41783513
2016-10-03,611.7,613.6,609.0,613.5,569.26370375
2016-10-04,613.5,613.5,608.0,612.0,394.00917649
2016-10-05,611.9,616.0,608.9,614.9,833.79725399
2016-10-06,614.9,615.9,611.3,614.9,378.72357437
2016-10-07,611.9,623.0,611.3,618.5,1659.79474886
2016-10-08,618.5,623.1,617.5,620.7,513.74642081
2016-10-09,620.0,620.7,615.0,616.5,366.43895809
2016-10-10,615.8,619.9,614.8,618.7,721.17136849
2016-10-11,618.8,645.4,616.3,643.3,1431.65950328
2016-10-12,640.9,643.4,634.5,635.2,631.64794355
2016-10-13,634.7,639.9,630.1,634.2,753.8126176
2016-10-14,634.2,643.0,631.6,640.6,903.90098379
2016-10-15,640.6,647.0,636.3,640.7,538.21288799
2016-10-16,640.7,645.0,638.7,643.3,169.85852972
2016-10-17,641.5,643.5,637.8,640.9,613.64494738
2016-10-18,640.9,641.1,634.2,636.9,483.68926136
2016-10-19,636.5,639.6,623.7,631.5,1049.27869763
2016-10-20,631.4,633.4,627.0,630.0,415.54850152
2016-10-21,630.0,638.0,630.0,634.4,735.87913428
2016-10-22,634.4,669.8,627.0,661.2,1391.69021082
2016-10-23,663.4,669.0,652.7,657.6,785.13072873
2016-10-24,655.2,657.8,645.8,652.6,1346.43555929
2016-10-25,652.6,664.0,651.9,655.8,1664.23532187
2016-10-26,655.8,679.0,655.3,677.3,1552.32196822
2016-10-27,677.3,687.8,674.6,686.7,1530.09630912
2016-10-28,686.7,691.7,682.8,690.0,1143.12058762
2016-10-29,690.0,722.0,688.3,713.9,1649.02622406
2016-10-30,713.9,713.9,688.0,700.9,1387.6272614
2016-10-31,700.0,708.8,685.7,698.9,982.63104548
2016-11-01,698.7,739.4,697.9,731.7,2239.67826277
2016-11-02,733.7,747.0,722.8,747.0,1902.39363235
2016-11-03,747.0,750.5,673.4,692.1,3649.97752836
2016-11-04,692.9,709.9,682.3,706.0,1904.91001333
2016-11-05,706.0,714.4,698.4,706.4,609.58028585
2016-11-06,706.4,721.4,702.8,715.4,638.74409883
2016-11-07,715.0,715.4,700.1,707.3,837.4935402
2016-11-08,704.1,718.3,704.1,712.5,967.34917889
2016-11-09,712.6,745.4,708.6,722.4,2680.10491963
2016-11-10,722.4,724.6,706.0,714.0,1231.38001372
2016-11-11,713.5,718.9,712.0,717.7,683.53471189
2016-11-12,717.7,719.1,701.3,704.0,722.71379682
2016-11-13,704.3,706.7,685.3,701.6,996.91242317
2016-11-14,702.7,709.0,697.7,706.9,785.10849397
2016-11-15,706.9,717.0,706.0,711.3,797.56675242
2016-11-16,710.8,744.8,709.0,741.6,2465.33955327
2016-11-17,741.8,760.8,733.3,739.1,3375.82218068
2016-11-18,739.0,754.0,733.0,752.2,1730.44248482
2016-11-19,752.2,763.1,735.0,751.9,1405.15219834
2016-11-20,751.9,757.0,713.0,729.6,1413.78335551
2016-11-21,731.0,740.0,728.3,738.0,469.60673994
2016-11-22,737.9,752.6,733.8,749.7,1806.7746401
2016-11-23,749.7,750.0,731.0,741.9,1245.46647511
2016-11-24,742.4,745.1,730.0,738.4,867.19839528
2016-11-25,740.4,742.1,730.3,742.1,841.28548671
2016-11-26,742.4,743.3,726.0,733.1,678.23609239
2016-11-27,733.2,739.0,727.2,729.9,571.87802781
2016-11-28,729.8,736.0,728.1,734.1,819.24054225
2016-11-29,734.1,735.5,728.5,732.0,907.42047963
2016-11-30,732.0,743.5,731.0,742.3,1169.44117011
2016-12-01,742.3,754.5,740.8,752.4,1196.24362982
2016-12-02,753.9,781.9,752.6,773.4,2472.77886013
2016-12-03,773.5,773.5,757.1,764.7,636.66551365
2016-12-04,765.8,772.5,762.4,769.0,561.94783948
2016-12-05,769.0,770.0,745.9,752.0,1555.11142562
2016-12-06,752.0,760.0,750.1,758.3,1157.99397138
2016-12-07,758.0,770.0,753.7,765.0,749.52765233
2016-12-08,765.0,779.4,762.0,768.2,801.56431178
2016-12-09,768.8,774.9,767.0,771.6,752.62233716
2016-12-10,773.5,778.5,771.2,775.0,694.8646042
2016-12-11,775.4,775.4,762.0,771.6,588.76526797
2016-12-12,771.3,783.2,768.7,778.0,1031.13397051
2016-12-13,778.2,789.0,770.0,778.7,1004.39907651
2016-12-14,778.0,783.0,774.0,777.5,912.35108757
2016-12-15,777.5,781.4,776.5,778.1,646.34680399
2016-12-16,778.5,785.9,776.0,785.4,1067.24742778
2016-12-17,785.4,795.0,785.3,792.9,590.40657392
2016-12-18,792.9,794.4,786.5,794.2,368.00924406
2016-12-19,791.3,794.4,790.5,792.5,567.45873851
2016-12-20,791.6,806.0,790.0,801.2,1204.58822173
2016-12-21,800.1,830.0,796.4,830.0,1799.90759547
2016-12-22,829.9,877.9,826.0,860.0,2489.42095064
2016-12-23,860.0,922.9,859.0,918.1,3971.53253791
2016-12-24,918.2,923.8,884.3,895.4,1563.14245578
2016-12-25,895.3,900.3,853.3,896.7,1548.182081
2016-12-26,896.7,917.5,888.9,901.5,1837.27965717
2016-12-27,904.6,939.0,900.0,933.0,1399.75790377
2016-12-28,936.9,979.9,935.3,978.0,3290.4234001
2016-12-29,979.8,982.0,950.0,974.3,2398.17759616
2016-12-30,974.3,974.3,920.0,960.7,2162.44258416
2016-12-31,960.6,971.7,940.0,967.4,752.66378255
2017-01-01,968.7,1010.0,961.3,996.1,1478.19066168
2017-01-02,999.4,1034.9,997.0,1017.7,1914.24125965
2017-01-03,1019.9,1039.8,1010.0,1038.2,1669.60575573
2017-01-04,1039.3,1149.9,1038.0,1133.2,4523.45739688
2017-01-05,1133.2,1156.9,879.0,1005.9,8500.09326664
2017-01-06,1004.4,1059.1,868.3,895.7,5484.02522664
2017-01-07,898.4,912.6,804.0,908.0,5257.78151447
2017-01-08,912.6,939.9,890.0,916.9,1947.28281631
2017-01-09,913.1,916.8,878.0,905.0,1317.28617545
2017-01-10,905.0,916.6,898.1,909.5,1090.48532138
2017-01-11,909.9,924.5,765.4,789.8,9817.79889829
2017-01-12,783.0,837.9,756.0,807.7,3851.52889807
2017-01-13,809.9,839.0,776.8,832.9,2988.12239941
2017-01-14,834.0,846.9,811.0,818.6,1417.60541289
2017-01-15,821.5,833.0,811.9,827.1,1182.96094483
2017-01-16,825.9,840.6,822.1,832.8,1200.01352861
2017-01-17,834.6,920.0,832.9,906.3,4616.87770626
2017-01-18,909.2,917.0,852.1,892.3,3171.57116233
2017-01-19,892.4,909.0,888.0,900.1,2525.66719507
2017-01-20,900.2,907.1,885.0,898.6,1482.48177905
2017-01-21,896.5,928.0,896.0,925.2,2087.00090821
2017-01-22,925.2,939.9,888.0,925.0,1868.03420186
2017-01-23,925.2,929.9,912.6,917.9,1195.20769588
2017-01-24,917.7,930.0,882.5,887.9,2738.70899726
2017-01-25,885.7,903.3,885.6,896.8,1274.42905475
2017-01-26,896.8,921.7,895.5,914.9,1035.96995709
2017-01-27,915.7,925.0,910.0,922.2,1444.89926494
2017-01-28,921.4,923.6,917.0,918.3,716.25543355
2017-01-29,920.7,923.7,915.7,915.7,599.44860244
2017-01-30,916.0,925.0,915.0,920.5,1155.4918004
2017-01-31,920.6,974.9,919.0,969.7,3305.75546659
2017-02-01,968.1,988.9,964.9,988.7,2266.74938347
2017-02-02,988.7,1013.9,975.9,1009.9,2584.64485371
2017-02-03,1008.2,1037.5,981.7,1015.2,3025.43812246
2017-02-04,1016.2,1046.5,1001.7,1029.3,1805.75453962
2017-02-05,1032.3,1036.0,1005.4,1017.8,960.08790806
2017-02-06,1015.3,1029.9,1013.7,1027.0,808.938483
2017-02-07,1028.4,1054.2,1023.8,1050.9,1889.0477075
2017-02-08,1054.2,1069.9,1025.4,1055.8,2968.71043459
2017-02-09,1053.4,1079.9,940.0,988.3,6439.33778495
2017-02-10,987.4,1010.0,948.2,1002.7,2778.28262031
2017-02-11,998.8,1018.4,993.0,1011.0,1272.11948914
2017-02-12,1010.5,1013.6,999.0,1001.0,825.83598941
2017-02-13,1001.0,1010.0,982.0,996.3,1262.08296968
2017-02-14,999.0,1025.0,992.0,1016.4,1851.33238405
2017-02-15,1015.0,1020.0,1001.3,1015.7,1153.6257442
2017-02-16,1016.7,1047.4,1015.7,1039.8,1918.29736767
2017-02-17,1038.5,1063.9,1035.9,1052.0,2074.41198935
2017-02-18,1052.0,1069.7,1051.0,1058.9,1467.38918303
2017-02-19,1058.8,1063.0,1042.9,1055.6,508.38002969
2017-02-20,1055.5,1093.3,1045.4,1088.6,1440.87051755
2017-02-21,1088.6,1132.7,1080.0,1128.4,2464.67607542
2017-02-22,1125.7,1139.9,1102.5,1125.6,2198.07601363
2017-02-23,1122.0,1192.0,1122.0,1182.0,2720.10846771
2017-02-24,1177.7,1214.9,1056.6,1185.0,4999.21394767
2017-02-25,1174.5,1185.0,1120.4,1146.8,2152.36511442
2017-02-26,1147.4,1184.4,1130.0,1167.0,1722.74636631
2017-02-27,1167.0,1196.9,1161.9,1190.2,1556.2650327
2017-02-28,1191.8,1208.5,1175.8,1180.0,2027.08165468
2017-03-01,1181.9,1229.9,1177.1,1225.0,2038.55730753
2017-03-02,1228.7,1282.3,1212.4,1254.0,2886.5383
2017-03-03,1254.0,1288.0,1235.2,1276.9,2598.77300261
2017-03-04,1277.0,1280.2,1232.4,1261.2,1414.87236665
2017-03-05,1264.6,1277.7,1237.7,1267.9,1125.29727468
2017-03-06,1268.0,1279.9,1257.3,1275.0,1005.16184234
2017-03-07,1274.9,1279.9,1158.4,1224.9,3916.85399711
2017-03-08,1234.4,1238.1,1131.3,1143.3,3161.96380674
2017-03-09,1143.3,1205.3,1105.0,1187.1,2172.05068283
2017-03-10,1185.2,1310.9,968.0,1111.0,8294.81004874
2017-03-11,1107.5,1191.0,1105.0,1174.9,3455.33678446
2017-03-12,1174.8,1231.9,1138.0,1224.3,1965.52362399
2017-03-13,1224.1,1241.0,1180.0,1230.0,3907.93461709
2017-03-14,1229.9,1259.7,1218.0,1243.9,2525.7347183
2017-03-15,1245.9,1259.0,1238.5,1252.9,2128.73081664
2017-03-16,1252.9,1255.9,1025.0,1165.1,6834.24568947
2017-03-17,1165.1,1165.1,1021.1,1021.1,7365.43413676
2017-03-18,1030.2,1079.9,923.6,954.9,6809.69603319
2017-03-19,950.9,1039.9,943.8,1017.9,3749.9290318
2017-03-20,1007.4,1039.9,902.0,1030.0,3228.56027229
2017-03-21,1029.9,1113.0,1029.9,1110.3,3182.86062787
2017-03-22,1109.9,1113.0,975.6,1032.0,3833.96010786
2017-03-23,1030.0,1052.6,1006.4,1024.0,2109.7835739
2017-03-24,1025.0,1033.0,911.2,921.3,4800.93919929
2017-03-25,921.8,959.9,881.8,951.0,4482.18344025
2017-03-26,951.2,994.5,923.0,961.8,2850.42628474
2017-03-27,958.7,1044.4,948.3,1039.8,3048.45237866
2017-03-28,1039.9,1067.8,1016.1,1043.2,4578.76417589
2017-03-29,1043.3,1060.0,1006.8,1043.4,3702.53516512
2017-03-30,1042.1,1057.5,1022.7,1040.0,3219.42627621
2017-03-31,1040.0,1088.9,1040.0,1079.7,3349.00138014
2017-04-01,1080.0,1108.2,1070.0,1091.7,2543.24790958
2017-04-02,1096.0,1114.6,1081.0,1107.4,2608.63536978
2017-04-03,1107.2,1161.4,1107.2,1148.4,4134.64722763
2017-04-04,1149.9,1165.6,1125.0,1141.9,3118.95415812
2017-04-05,1141.9,1146.8,1112.7,1138.1,2280.80129201
2017-04-06,1138.2,1206.7,1138.2,1191.5,3486.42097954
2017-04-07,1191.7,1205.0,1175.2,1191.8,1736.14682991
2017-04-08,1194.2,1204.9,1170.8,1182.4,1151.4713278
2017-04-09,1182.4,1220.0,1175.3,1211.0,1929.76807813
