timestamp,open,high,low,close,volume
2017-08-24,297.642,312.85,291.002,312.85,1380.03657346
2017-08-25,312.85,322.989,305.0,321.0,2223.79661871
2017-08-26,321.0,414.999,321.0,404.988,3455.08400877
2017-08-27,404.988,404.988,355.136,364.997,2499.37910394
2017-08-28,364.997,370.999,352.59,360.0,1406.05790799
2017-08-29,360.0,375.0,357.0,366.5,1126.08848829
2017-08-30,366.5,383.318,357.2,371.99,1476.77428651
2017-08-31,371.99,387.2,368.002,387.182,1364.91244995
2017-09-01,387.182,397.0,382.0,397.0,1384.19847491
2017-09-02,397.0,409.668,323.002,350.011,1794.58757112
2017-09-03,350.011,375.0,338.0,362.0,981.85548284
2017-09-04,362.0,362.0,300.693,326.69,1526.6387758
2017-09-05,326.69,340.0,298.0,338.001,1978.82905803
2017-09-06,338.0,373.0,335.041,356.659,1538.08196163
2017-09-07,354.5,355.95,340.144,347.522,1329.29790002
2017-09-08,347.522,383.22,320.0,336.0,2594.3183608
2017-09-09,336.0,372.0,318.067,329.0,915.78905523
2017-09-10,329.0,366.956,305.35,322.67,1167.54240166
2017-09-11,322.67,335.899,315.37,319.955,1656.76890832
2017-09-12,319.955,344.766,319.955,325.98,1406.52673958
2017-09-13,325.98,331.599,283.1,302.0,1834.42852903
2017-09-14,302.0,305.628,221.0,240.13,3353.94511761
2017-09-15,240.13,323.5,223.0,285.17,2558.74789399
2017-09-16,285.17,311.8,284.28,300.24,1878.57613666
2017-09-17,300.24,319.939,282.02,312.78,2094.83036089
2017-09-18,312.78,345.0,312.78,335.525,2219.75697919
2017-09-19,335.525,340.0,317.854,326.842,819.53744064
2017-09-20,326.842,350.0,315.327,342.079,1182.32218982
2017-09-21,342.079,369.88,308.0,338.786,2901.23935615
2017-09-22,338.786,358.708,326.19,346.825,1119.87005289
2017-09-23,346.825,365.0,341.5,352.96,866.06716723
2017-09-24,352.96,357.043,330.0,330.835,1427.29876277
2017-09-25,330.835,351.839,330.81,346.78,2738.36678523
2017-09-26,346.78,354.0,338.8,343.0,859.42975449
2017-09-27,343.04,353.0,336.87,352.351,1668.12073188
2017-09-28,352.351,354.999,338.85,344.26,2830.32653003
2017-09-29,344.26,346.16,320.0,328.282,3337.82240492
2017-09-30,328.282,334.0,326.07,330.0,932.92811714
2017-10-01,330.0,332.23,314.0,318.97,599.48185364
2017-10-02,318.97,324.929,304.48,310.09,1152.994071
2017-10-03,310.09,310.76,290.001,294.9,1528.64918979
2017-10-04,294.9,318.8,294.86,303.688,1773.16412031
2017-10-05,303.688,309.53,292.001,307.199,1114.3032954
2017-10-06,307.199,314.433,304.0,305.579,714.06799832
2017-10-07,305.579,313.51,302.29,310.966,325.19188046
2017-10-08,310.966,315.0,300.834,302.0,630.18138743
2017-10-09,302.02,302.02,280.731,285.98,2305.85484188
2017-10-10,285.98,295.507,280.0,289.08,1194.1696547
2017-10-11,289.08,302.0,285.0,297.64,662.24316206
2017-10-12,297.64,303.068,290.0,290.1,1326.34809332
2017-10-13,290.1,308.395,288.0,308.395,2538.51595522
2017-10-14,308.395,319.89,305.01,316.31,797.708051
2017-10-15,316.31,317.99,295.0,307.337,1385.93505241
2017-10-16,307.337,309.818,299.632,304.46,617.6366767
2017-10-17,304.46,304.46,297.8,299.7,616.08155122
2017-10-18,299.7,299.888,283.0,299.154,1117.37594769
2017-10-19,299.154,299.154,289.713,294.2,347.2151875
2017-10-20,294.2,300.0,285.01,285.01,457.78051061
2017-10-21,285.01,290.65,274.029,278.599,780.23300678
2017-10-22,276.59,282.95,269.567,270.6,422.51427001
2017-10-23,276.0,292.0,264.05,281.49,1148.31967701
2017-10-24,281.49,301.0,272.7,292.491,1050.41838222
2017-10-25,292.491,298.78,285.0,285.8,493.78598961
2017-10-26,285.8,294.926,282.001,285.0,711.5653254
2017-10-27,285.0,287.599,277.207,282.0,719.76505049
2017-10-28,282.0,294.299,269.86,275.234,739.84258865
2017-10-29,275.234,285.828,274.587,282.355,288.4006236
2017-10-30,282.355,289.523,280.97,284.27,396.29504542
2017-10-31,284.27,286.44,279.0,279.38,599.23682192
2017-11-01,279.38,282.0,270.002,270.8,873.47245827
2017-11-02,270.8,277.0,252.5,263.379,1540.3686238
2017-11-03,263.379,280.024,260.212,280.024,841.89355318
2017-11-04,280.024,280.024,271.0,275.16,612.7198669
2017-11-05,275.16,275.5,270.01,271.389,566.32002761
2017-11-06,271.389,302.0,266.99,275.43,835.61730114
2017-11-07,275.43,301.98,275.24,290.08,1509.52338418
2017-11-08,290.0,329.9,287.0,325.17,2782.43087081
2017-11-09,325.17,340.0,312.332,330.94,2805.75558106
2017-11-10,330.94,350.0,298.0,322.79,3080.37496721
2017-11-11,322.79,359.0,319.0,345.37,2245.58958128
2017-11-12,345.37,346.001,310.51,345.98,374.97312874
